salt,k(ms*cm-1),T,c_val,c_units,solvent_ratio_type,weighted_The number of atoms,weighted_The number of carbon atoms,weighted_The number of oxygen atoms,weighted_The ratio of carbon atoms to oxygen atoms,weighted_The number of rings,weighted_Molecular weight,weighted_Molecular radius,weighted_Molecular dipole moment,weighted_Average electronegativity,weighted_Average ionization energy,weighted_Average electron affinity,weighted_Number of hydrogen atoms,weighted_Hydrogen-to-carbon atom ratio,weighted_Number of sulfur atoms,weighted_Sulfur-to-carbon atom ratio,weighted_Number of nitrogen atoms,weighted_Nitrogen-to-carbon atom ratio,weighted_Number of fluorine atoms,weighted_Fluorine-to-carbon atom ratio,weighted_Number of chlorine atoms,weighted_Chlorine-to-carbon atom ratio,weighted_Number of silicon atoms,weighted_Silicon-to-carbon atom ratio,weighted_Number of halogen atoms,weighted_Halogen-to-carbon atom ratio,weighted_Average atomic mass,weighted_Average atomic mass of heavy atoms,weighted_Log P,weighted_Number of hydrogen bond acceptors,weighted_Number of rotatable bonds,weighted_Topological polar surface area ,weighted_Number of heavy atoms,weighted_Molecular complexity,weighted_Isotopic atom count,weighted_Number of undefined stereocenters,weighted_Number of covalent bond units,weighted_Boiling point,weighted_Melting point,weighted_Flash point,weighted_Density,weighted_Isochoric specific volume,weighted_Vapor density,weighted_Vapor pressure,weighted_Refractive index,weighted_Number of carbon-carbon double bonds,weighted_Number of carbon-carbon triple bonds,weighted_Number of ethers,weighted_Number of carbonyl groups,weighted_Number of ketones,weighted_Number of esters,weighted_Number of amines,weighted_Number of nitriles,weighted_Number of thioethers,weighted_Number of sulfoxides,weighted_Number of sulfones,weighted_Number of fluorides,weighted_Number of chlorides,weighted_Number of siloxanes,weighted_Maximum ring size,weighted_Minimum ring size,weighted_Number of rotatable bonds.1,weighted_Molar refractivity,weighted_Molecular polarizability,weighted_Molar volume,weighted_Water solubility,weighted_Lipid solubility,weighted_Viscosity,weighted_Surface tension,weighted_Polarizability,weighted_Number of chiral carbons,weighted_Is it a chiral molecule,weighted_Does it have stereocenters,weighted_Does it have a plane of symmetry,weighted_Does it have a center of symmetry,weighted_Rigidity/Flexibility,weighted_Number of aromatic rings,weighted_Number of aromatic bonds
LiTFSI,18.19728718,367.816092,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,17.27715765,362.9489603,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,16.52433123,358.075345,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,15.68819275,353.070982,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,14.85773373,348.0783176,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,14.03663008,343.1022159,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,13.19609638,338.2663848,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,12.40526196,333.1020125,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,11.57643697,328.0929597,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,10.80284991,323.1235274,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,10.13059546,318.4079602,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,9.338784136,313.9306736,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,8.094589211,306.8072867,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,7.388307989,301.7918893,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiTFSI,6.677899046,296.9378286,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,21.12276002,392.6380368,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,20.15345511,387.2529246,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,19.41870666,382.4701195,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,18.52783565,377.5068816,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,17.72073888,372.3816912,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,16.86682995,367.9570717,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,16.13208876,363.086233,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,15.05484182,357.5418994,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,14.36325534,352.552332,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,13.67008694,347.826087,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,12.82006039,342.8571429,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,12.11110397,337.6714738,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,11.27456918,332.7556326,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,10.59929645,328.0929597,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,9.842290696,322.797579,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,9.117921174,318.5136032,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,8.487264375,313.3159269,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,7.747215055,308.5824494,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,7.088495664,303.4134008,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiClO4,6.190368945,297.8591374,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,12.56662773,392.6380368,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,11.93135968,387.2529246,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,11.32878381,382.6225588,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,10.67747414,377.6553895,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,10.06322413,372.3816912,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,9.531254023,367.6752202,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,8.939498686,363.2236095,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,8.425230319,358.3426652,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,7.805352279,353.3308796,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,7.337956501,348.2045702,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,6.881671338,343.2248838,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,6.422300211,338.5049365,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,5.949330355,333.3333333,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,5.511543904,328.8797533,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,5.055477592,323.3411923,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,4.648878358,318.6193163,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,4.243734711,314.1361257,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,3.854425564,308.681672,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
LiBPFPB,3.458258803,303.5093266,0.5,1,2,10,2,1,2,0,78.14,2.32537,3.029,2.78,11.625,-1.515,6,3,1,0.5,0,0,0,0,0,0,0,0,0,0,7.814,18.035,-0.6,2,0,36.3,4,29,0,0,1,189,18.5,203,1.101,0.908,2.697,0.42,1.4783,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,20.1,7.97255e-24,70.972,5,2,1.1,43.6,7.99,0,0,1,1,1,1,0,0
