SMILES,Linear Carbonyl,Cyclic Carbonyl,Linear Ether,Cyclic Ether,tsne_x,tsne_y
CC1COC(=O)C(C)C1,0,1,0,0,-71.75902,18.56828
CC1OCC(C)C(=O)O1,0,1,0,0,-50.799442,13.556196
COC1COC(=O)C1C,0,1,0,0,-66.27904,27.886806
COCC1CCOC1=O,0,1,0,0,-63.96707,35.44228
CC1CC(C)(C)OC1=O,0,1,0,0,-24.546202,56.995773
CCC1CC(C)C(=O)O1,0,1,0,0,-48.11814,12.215551
COC1CC(C)C(=O)O1,0,1,0,0,-48.971146,12.545837
COC1(C)OCOC1=O,0,1,0,0,-5.981926,59.76554
CC(C)C1OCOC1=O,0,1,0,0,-58.10094,23.695309
COC1C(=O)OCC1C,0,1,0,0,-66.46701,27.575214
COC1CCCOC1=O,0,1,0,0,-60.98311,33.337845
CCC1OCCOC1=O,0,1,0,0,-60.458736,26.6359
COC(=O)C1CCCO1,0,1,0,0,-16.338484,-59.48354
CCC1OC(C)OC1=O,0,1,0,0,-38.478966,10.83783
CCCC1OCOC1=O,0,1,0,0,-59.88206,27.513927
COC1COCOC1=O,0,1,0,0,-58.528725,35.538364
COC(=O)C1COCO1,0,1,0,0,-12.328261,-60.591217
COCC1OCOC1=O,0,1,0,0,-59.437996,27.868555
COC1CC(C)OC1=O,0,1,0,0,-47.75657,13.99402
CC1COC(C)C(=O)O1,0,1,0,0,-51.706062,15.866515
CCOC1CCOC1=O,0,1,0,0,-61.854504,33.731304
CC1COC(=O)C(C)O1,0,1,0,0,-62.967716,23.743814
CC1OC(C)(C)OC1=O,0,1,0,0,-25.175282,55.611473
CCC1OC(=O)C(C)O1,0,1,0,0,-37.668076,10.059634
COC1OC(=O)C(C)O1,0,1,0,0,-36.95034,10.824478
CC1(C)CCOC(=O)C1,0,1,0,0,-4.132945,66.01001
CC1(C)CC(=O)OCO1,0,1,0,0,-3.834651,59.42315
CC1OC(=O)CC1(C)C,0,1,0,0,-26.553654,52.508385
CC1CC(=O)OC(C)C1,0,1,0,0,-44.37506,12.7419615
CCC1(C)COC(=O)C1,0,1,0,0,-3.6997721,67.23972
CC1COC(=O)CC1C,0,1,0,0,-68.56849,18.396849
CCC1CCOC(=O)C1,0,1,0,0,-68.41369,15.179579
CC1CC(=O)OC(C)O1,0,1,0,0,-42.933586,14.005135
CCC1CC(=O)OCO1,0,1,0,0,-59.064156,10.232315
COC1(C)COC(=O)C1,0,1,0,0,-2.882969,67.17293
COC1CCOC(=O)C1,0,1,0,0,-65.637184,16.28657
CC1CC(=O)OC1(C)C,0,1,0,0,-26.151289,51.386566
CC1(C)CCCC(=O)O1,0,1,0,0,2.7399712,63.093033
CCC1CC(=O)OC1C,0,1,0,0,-45.166656,5.2321954
CC1CCC(=O)OC1C,0,1,0,0,-62.26872,0.6096316
CCC1OC(=O)CC1C,0,1,0,0,-44.778847,5.459191
CCC1CCCC(=O)O1,0,1,0,0,-66.17553,1.2914872
COC1OC(=O)CC1C,0,1,0,0,-45.43406,6.804634
COC1CCCC(=O)O1,0,1,0,0,-64.423,4.3693223
CC(C)C1COC(=O)C1,0,1,0,0,-68.10677,19.165447
CC1(C)CCC(=O)OC1,0,1,0,0,-2.9167721,65.87513
CCCC1COC(=O)C1,0,1,0,0,-68.7605,14.0031395
CCC1CCC(=O)OC1,0,1,0,0,-69.81771,14.846942
COCC1COC(=O)C1,0,1,0,0,-68.433266,13.4412985
COC1CCC(=O)OC1,0,1,0,0,-64.47578,16.127506
COC1CC(=O)OCO1,0,1,0,0,-57.8797,10.827809
CC1(C)OCCC(=O)O1,0,1,0,0,2.0147538,59.772156
COC1CC(=O)OC1C,0,1,0,0,-45.8428,6.629809
CCC1OCCC(=O)O1,0,1,0,0,-52.450756,-2.1738966
COC1OCCC(=O)O1,0,1,0,0,-53.616615,0.17718756
CCOC1COC(=O)C1,0,1,0,0,-65.52202,15.005873
CCC1(C)CCC(=O)O1,0,1,0,0,2.148106,64.02438
COC1(C)CCC(=O)O1,0,1,0,0,1.7378529,63.028408
CC(C)C1CCC(=O)O1,0,1,0,0,-63.59676,0.02265055
CCCC1CCC(=O)O1,0,1,0,0,-66.96462,0.90656585
COCC1CCC(=O)O1,0,1,0,0,-67.45083,1.4897373
CCOC1CCC(=O)O1,0,1,0,0,-65.39655,4.051615
COC1OCCOC1=O,0,1,0,0,-56.61506,26.475735
COC(=O)C1OCCO1,0,1,0,0,-17.68005,-60.490852
COC1OC(C)OC1=O,0,1,0,0,-37.75974,11.564046
CCOC1OCOC1=O,0,1,0,0,-57.577854,26.759302
CC1(C)COCC(=O)O1,0,1,0,0,0.7545639,61.17779
CC1OCC(=O)OC1C,0,1,0,0,-51.29299,1.2653534
CCC1COCC(=O)O1,0,1,0,0,-64.80509,9.38712
COC1COCC(=O)O1,0,1,0,0,-64.66014,8.014523
CC1(C)COC(=O)CO1,0,1,0,0,-1.0071186,60.163765
CCC1COC(=O)CO1,0,1,0,0,-59.054657,6.712852
COC1COC(=O)CO1,0,1,0,0,-57.672634,8.296279
CCC1(C)OCC(=O)O1,0,1,0,0,2.0774915,58.343376
COC1(C)OCC(=O)O1,0,1,0,0,1.3230293,58.93908
CC(C)C1OCC(=O)O1,0,1,0,0,-50.390697,1.301123
CCCC1OCC(=O)O1,0,1,0,0,-51.562347,-2.929928
COCC1OCC(=O)O1,0,1,0,0,-51.47145,-3.5912702
CCOC1OCC(=O)O1,0,1,0,0,-54.943398,0.3002335
CC(=O)OC1CCCC1,0,1,0,0,-12.365772,-52.585438
CC(=O)OC1CCOC1,0,1,0,0,-12.233573,-52.573032
CC(=O)OC1CCCO1,0,1,0,0,-14.845384,-51.461006
CC(=O)OC1COCO1,0,1,0,0,-15.968731,-50.013348
CC(=O)OC1OCCO1,0,1,0,0,-14.739487,-51.895245
CC1(C)CCOC(=O)O1,0,1,0,0,-2.2697523,62.96972
CC1(C)OCOC(=O)O1,0,1,0,0,-3.3332753,61.309887
CC1OC(=O)OC1(C)C,0,1,0,0,-25.786163,52.29025
CC1CC(C)OC(=O)O1,0,1,0,0,-45.179455,12.351676
CCC1(C)COC(=O)O1,0,1,0,0,-1.0300678,63.886147
CC1COC(=O)OC1C,0,1,0,0,-71.82903,9.80006
CCC1CCOC(=O)O1,0,1,0,0,-71.328224,6.553425
CC1OC(=O)OC(C)O1,0,1,0,0,-40.16039,9.7650585
CCC1OCOC(=O)O1,0,1,0,0,-55.384624,-3.5972888
COC1(C)COC(=O)O1,0,1,0,0,-1.1117074,63.00083
COC1CCOC(=O)O1,0,1,0,0,-68.7027,7.698252
CCC1OC(=O)OC1C,0,1,0,0,-41.027145,8.045971
COC1OC(=O)OC1C,0,1,0,0,-41.512268,8.808788
CC(C)C1COC(=O)O1,0,1,0,0,-72.71939,9.057787
CC1(C)COC(=O)OC1,0,1,0,0,-2.3473332,64.74785
CCCC1COC(=O)O1,0,1,0,0,-71.71163,5.5381823
CCC1COC(=O)OC1,0,1,0,0,-70.46541,14.251816
COCC1COC(=O)O1,0,1,0,0,-71.34672,4.9834585
COC1COC(=O)OC1,0,1,0,0,-64.0094,15.638805
COC1OCOC(=O)O1,0,1,0,0,-56.049458,-2.7783444
CCOC1COC(=O)O1,0,1,0,0,-68.424835,6.7071342
